INPUT_TABLE
Variable ID
zwater_Indiacoolingtech_shrwt

region,sector,nesting.subsector1,nesting.subsector2,subsector,technology,apply.to,from.year,to.year,from.value,to.value,interpolation.function
India,electricity,BengalBay,wind,wind,wind_offshore,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,BengalW,wind,wind,wind_offshore,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,BrahmaniR,wind,wind,wind_offshore,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,CauveryR,wind,wind,wind_offshore,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,GangesR,wind,wind,wind_offshore,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,GodavariR,wind,wind,wind_offshore,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,IndCstE,wind,wind,wind_offshore,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,IndCstNE,wind,wind,wind_offshore,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,IndCstS,wind,wind,wind_offshore,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,IndCstW,wind,wind,wind_offshore,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,IndusR,wind,wind,wind_offshore,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,IrrawaddyR,wind,wind,wind_offshore,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,KrishnaR,wind,wind,wind_offshore,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,MahanadiR,wind,wind,wind_offshore,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,MahiR,wind,wind,wind_offshore,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,NarmadaR,wind,wind,wind_offshore,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,PennarR,wind,wind,wind_offshore,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,SabarmatiR,wind,wind,wind_offshore,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,TaptiR,wind,wind,wind_offshore,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,BengalBay,wind,wind,wind_storage,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,BengalW,wind,wind,wind_storage,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,BrahmaniR,wind,wind,wind_storage,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,CauveryR,wind,wind,wind_storage,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,GangesR,wind,wind,wind_storage,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,GodavariR,wind,wind,wind_storage,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,IndCstE,wind,wind,wind_storage,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,IndCstNE,wind,wind,wind_storage,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,IndCstS,wind,wind,wind_storage,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,IndCstW,wind,wind,wind_storage,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,IndusR,wind,wind,wind_storage,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,IrrawaddyR,wind,wind,wind_storage,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,KrishnaR,wind,wind,wind_storage,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,MahanadiR,wind,wind,wind_storage,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,MahiR,wind,wind,wind_storage,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,NarmadaR,wind,wind,wind_storage,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,PennarR,wind,wind,wind_storage,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,SabarmatiR,wind,wind,wind_storage,share-weight,2095,2100,0.1,0.1,fixed
India,electricity,TaptiR,wind,wind,wind_storage,share-weight,2095,2100,0.1,0.1,fixed
