INPUT_TABLE
Variable ID
Indiacoolingelec_logit

region,supplysector,subsector0,subsector1,subsector,stub.technology,logit.year.fillout,logit.exponent,logit.type
India,electricity,MahiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,MahiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,MahiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,MahiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),1975,-10,relative.cost.logit
India,electricity,MahiR,refined liquids,refined liquids (CC),refined liquids (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,MahiR,refined liquids,refined liquids (CC),refined liquids (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,MahiR,refined liquids,refined liquids (CC),refined liquids (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,MahiR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,MahiR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,MahiR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,MahiR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BengalBay,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,BengalBay,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,BengalBay,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,BengalBay,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,BengalBay,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BengalBay,refined liquids,refined liquids (CC),refined liquids (CC) (once through),1975,-10,relative.cost.logit
India,electricity,BengalBay,refined liquids,refined liquids (CC),refined liquids (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,BengalBay,refined liquids,refined liquids (CC),refined liquids (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,BengalBay,refined liquids,refined liquids (CC),refined liquids (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BengalBay,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,BengalBay,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,BengalBay,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,BengalBay,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,TaptiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,TaptiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,TaptiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,TaptiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,TaptiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,TaptiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),1975,-10,relative.cost.logit
India,electricity,TaptiR,refined liquids,refined liquids (CC),refined liquids (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,TaptiR,refined liquids,refined liquids (CC),refined liquids (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,TaptiR,refined liquids,refined liquids (CC),refined liquids (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,TaptiR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,TaptiR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,TaptiR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,TaptiR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BengalW,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,BengalW,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,BengalW,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,BengalW,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,BengalW,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BengalW,refined liquids,refined liquids (CC),refined liquids (CC) (once through),1975,-10,relative.cost.logit
India,electricity,BengalW,refined liquids,refined liquids (CC),refined liquids (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,BengalW,refined liquids,refined liquids (CC),refined liquids (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,BengalW,refined liquids,refined liquids (CC),refined liquids (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BengalW,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,BengalW,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,BengalW,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,BengalW,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,refined liquids,refined liquids (CC),refined liquids (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,refined liquids,refined liquids (CC),refined liquids (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,refined liquids,refined liquids (CC),refined liquids (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,MahanadiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,MahanadiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,MahanadiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,MahanadiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,MahanadiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,MahanadiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),1975,-10,relative.cost.logit
India,electricity,MahanadiR,refined liquids,refined liquids (CC),refined liquids (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,MahanadiR,refined liquids,refined liquids (CC),refined liquids (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,MahanadiR,refined liquids,refined liquids (CC),refined liquids (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,MahanadiR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,MahanadiR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,MahanadiR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,MahanadiR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,GodavariR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,GodavariR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,GodavariR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,GodavariR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,GodavariR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,GodavariR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),1975,-10,relative.cost.logit
India,electricity,GodavariR,refined liquids,refined liquids (CC),refined liquids (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,GodavariR,refined liquids,refined liquids (CC),refined liquids (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,GodavariR,refined liquids,refined liquids (CC),refined liquids (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,GodavariR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,GodavariR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,GodavariR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,GodavariR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstNE,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstNE,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstNE,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstNE,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IndCstNE,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstNE,refined liquids,refined liquids (CC),refined liquids (CC) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstNE,refined liquids,refined liquids (CC),refined liquids (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstNE,refined liquids,refined liquids (CC),refined liquids (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstNE,refined liquids,refined liquids (CC),refined liquids (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstNE,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstNE,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstNE,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstNE,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstW,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstW,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstW,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstW,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IndCstW,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstW,refined liquids,refined liquids (CC),refined liquids (CC) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstW,refined liquids,refined liquids (CC),refined liquids (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstW,refined liquids,refined liquids (CC),refined liquids (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstW,refined liquids,refined liquids (CC),refined liquids (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstW,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstW,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstW,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstW,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,refined liquids,refined liquids (CC),refined liquids (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,refined liquids,refined liquids (CC),refined liquids (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,refined liquids,refined liquids (CC),refined liquids (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,KrishnaR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,KrishnaR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,KrishnaR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,KrishnaR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,KrishnaR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,KrishnaR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),1975,-10,relative.cost.logit
India,electricity,KrishnaR,refined liquids,refined liquids (CC),refined liquids (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,KrishnaR,refined liquids,refined liquids (CC),refined liquids (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,KrishnaR,refined liquids,refined liquids (CC),refined liquids (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,KrishnaR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,KrishnaR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,KrishnaR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,KrishnaR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstE,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstE,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstE,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstE,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IndCstE,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstE,refined liquids,refined liquids (CC),refined liquids (CC) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstE,refined liquids,refined liquids (CC),refined liquids (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstE,refined liquids,refined liquids (CC),refined liquids (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstE,refined liquids,refined liquids (CC),refined liquids (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstE,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstE,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstE,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstE,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,PennarR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,PennarR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,PennarR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,PennarR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,PennarR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,PennarR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),1975,-10,relative.cost.logit
India,electricity,PennarR,refined liquids,refined liquids (CC),refined liquids (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,PennarR,refined liquids,refined liquids (CC),refined liquids (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,PennarR,refined liquids,refined liquids (CC),refined liquids (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,PennarR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,PennarR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,PennarR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,PennarR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,CauveryR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,CauveryR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,CauveryR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,CauveryR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,CauveryR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,CauveryR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),1975,-10,relative.cost.logit
India,electricity,CauveryR,refined liquids,refined liquids (CC),refined liquids (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,CauveryR,refined liquids,refined liquids (CC),refined liquids (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,CauveryR,refined liquids,refined liquids (CC),refined liquids (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,CauveryR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,CauveryR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,CauveryR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,CauveryR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstS,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstS,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstS,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstS,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IndCstS,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstS,refined liquids,refined liquids (CC),refined liquids (CC) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstS,refined liquids,refined liquids (CC),refined liquids (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstS,refined liquids,refined liquids (CC),refined liquids (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstS,refined liquids,refined liquids (CC),refined liquids (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstS,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstS,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstS,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstS,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,NarmadaR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,NarmadaR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,NarmadaR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,NarmadaR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,NarmadaR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,NarmadaR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),1975,-10,relative.cost.logit
India,electricity,NarmadaR,refined liquids,refined liquids (CC),refined liquids (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,NarmadaR,refined liquids,refined liquids (CC),refined liquids (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,NarmadaR,refined liquids,refined liquids (CC),refined liquids (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,NarmadaR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,NarmadaR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,NarmadaR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,NarmadaR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndusR,biomass,biomass (conv),biomass (conv) (once through),1975,-10,relative.cost.logit
India,electricity,IndusR,biomass,biomass (conv),biomass (conv) (seawater),1975,-10,relative.cost.logit
India,electricity,IndusR,biomass,biomass (conv),biomass (conv) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndusR,biomass,biomass (conv),biomass (conv) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IndusR,biomass,biomass (conv),biomass (conv) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndusR,biomass,biomass (IGCC),biomass (IGCC) (once through),1975,-10,relative.cost.logit
India,electricity,IndusR,biomass,biomass (IGCC),biomass (IGCC) (seawater),1975,-10,relative.cost.logit
India,electricity,IndusR,biomass,biomass (IGCC),biomass (IGCC) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndusR,biomass,biomass (IGCC),biomass (IGCC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndusR,biomass,biomass (conv CCS),biomass (conv CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IndusR,biomass,biomass (conv CCS),biomass (conv CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IndusR,biomass,biomass (conv CCS),biomass (conv CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndusR,biomass,biomass (conv CCS),biomass (conv CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndusR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IndusR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IndusR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndusR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,biomass,biomass (conv),biomass (conv) (once through),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,biomass,biomass (conv),biomass (conv) (seawater),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,biomass,biomass (conv),biomass (conv) (recirculating),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,biomass,biomass (conv),biomass (conv) (cooling pond),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,biomass,biomass (conv),biomass (conv) (dry cooling),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,biomass,biomass (IGCC),biomass (IGCC) (once through),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,biomass,biomass (IGCC),biomass (IGCC) (seawater),1975,-10,relative.cost.logit
